Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1110,24,"Beautiful, runs very large","The detail on this dress is lovely -- it's unusual and well-made from soft fabric. it is big though -- i would usually wear a medium and ordered a petite small. to give you a sense of how large it is, i am currently 33 weeks pregnant, and bought this to wear after the pregnancy. i can actually get it on now, over the considerable baby bump. it doesn't look good, but i can in fact get it on. hoping it won't be way too large post-pregnancy, but it seems to fit fine in the shoulders now. definitely",4,1,1,General Petite,Dresses,Dresses
281,54,Didn't work for me...,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly, i returned it.",2,0,0,Initmates,Intimate,Swim
1035,26,Not truly legging jeans,"I really wanted to love these, i bought them in a rush because i needed to replace my skinny jeans asap. they were a little long and didn't quite hug my calves but i figured with hemming they would be fine. i was told they wouldn't stretch out much. well, they fit great at the waist but the legs are now huge on me and i can't get them to shrink. wish i spent a little more on a different skinny jean. too late to return, so my hoping to be going out jeans are now lazy day jeans.",2,0,2,General Petite,Bottoms,Jeans
1059,45,,"Like other reviewers, found leg more flared/straight than pictured. i wore all day at work (desk job) and didn't see any wrinkling.",5,1,1,General,Bottoms,Pants
1081,42,Artsy,"I saw this in the store and it caught my eye right away due to its bold color and pattern. i tried on an extra small and it was large, especially in the sleeves. i ordered an extra small in petite and it fits perfectly. i love the velvet and jeweled detail along with the cris cross tie. i wore it to work today and received so many compliments. one lady said how artsy i looked. i paired it with burgundy velvet tie up boots to complete the look. totally worth the money ladies!!",5,1,1,General,Dresses,Dresses
1078,53,,This dress is good quality but the designers today really need to design their clothing line with the busty woman in mind.,4,0,0,General,Dresses,Dresses
1081,48,Simple and stunning,"If you like the way this dress looks pictured, you'll love it when it arrives. the patterns and colors are vibrant, the fabric is of high-quality, and the dress is lined with a black slip. for sizing, i""m a size 2 or 4 and the xs is a great fit. while i often order petites for dresses - this petite was short enough on me to be mistaken for a tunic. (i'm 5'3).",5,1,8,General Petite,Dresses,Dresses
868,26,Super compfy,"This top is my go-to running errands top on the weekends, its super comfy and not to warm to wear throughout all the seasons. runs true to size and i get a bunch of compliments on the quality!",5,1,0,General,Tops,Knits
827,44,,"Great material that drapes nicely. super comfy, feels cool but it's a thick material--not at all see through. so happy i purchased this. and super easy with the snap buttons, but the shirt is very well made and high-quality material. would look great on all sizes and shapes. i'm 5' 4"" and about 140, small chest. normally i'm a s or m with tops but bought this in a m because i like a slightly oversized shirt, though it's also made to be looser and longer. still, at 5' 4"" i'm not swimming in a m.",5,1,2,General Petite,Tops,Blouses
984,71,Great jacket!!,"This is a very stylish and unique trench. it does run a bit large as i am usually a medium in jackets, but needed a small for this one. i am 5'2"" , 120 lbs., but with a large chest. i think it's very flattering. i have small hips, but the large pockets do not make me look bigger. it arrived very wrinkled, but i just touched it up with an iron. i think the color is more of a taupe-gray and will go with everything. love it!",5,1,1,General,Jackets,Jackets
867,58,Classic but with an edge,"From the images, it looks like a basic black cardigan. look again because it's a beautiful fabric and can be dressed up or down. i'm 5""1 and always wear an xsmall at retailer however i thought it to wear over other articles vogue clothing i'd size up. it fits perfect i did an xsmall petite and couldn't be happier",5,1,8,General Petite,Tops,Knits
1080,33,Fantastic buy!,"This is my new favorite dress! i can't tell you how flattering it is. i just had a baby a few months ago, and it's the only piece of clothing i actually feel like i look like my old, pre-baby self in! i'm on the shorter side (5'3""#, very busty #because i'm nursing# and about 118 lbs. i got a mp and it fits great. i could have gotten the small, but i feel that would have been too low cut. honestly, love the cut, the pattern, everything about it. would buy again!",5,1,0,General,Dresses,Dresses
823,36,Feminine and romantic,"This blouse is very flattering. it drapes well and i love the textures. only problem is the head hole is a little small so if you buy the white one, put your makeup on after you have it on and remove your makeup before sliding it off. i bought an extra small even though i'm usually a small. lovely top. a lot of people have commented on it.",5,1,1,General Petite,Tops,Blouses
936,33,Meant to be,I ordered this sweater online in a size xs and the order was cancelled because it was out of stock. i ended up finding a sm at my local retailer and was so happy! it worked just perfectly. i'm usually an xs but the sm worked great. it is a thick knit and may snag so i'm being careful with it. simply meant to be:),5,1,0,General,Tops,Sweaters
1059,50,Great skinny pants,"I really liked these pants! they are so audrey hepburn. i especially like how they come up high on my waist. i actually bought 3 different pairs of ""essential"" pants and kept all of them. (essential taper and essential slim). i stated that these run small but they just seem to run smaller than the other two. i'm 5'3"" and they are a touch longer than i'd like but that is an easy fix. for reference, i'm 110 lbs and bought size 2 in these and 0 in the others",5,1,0,General,Bottoms,Pants
952,56,This sweater was better than i expected.,I was pleasantly surprised when i tried on this sweater. it is well made and fit perfect. the will really enjoy weather this in the fall.,4,1,0,General Petite,Tops,Sweaters
1080,24,Beautiful and relaxed,This is a gorgeous dress. the fabric has the look of linen (though it is not) and the lining is a soft mesh. looks both relaxed and stylish.,5,1,5,General,Dresses,Dresses
975,69,Love! its so versatile!,I was so surprised by this jacket! i grabbed it as a last minute thought and then when i tried it on i was in love! i have a pink dress i'm going to wear it over but i also love it over a frilly off white tank or even just over a basic t. i am so excited for cooler weather. be warned its not lined or warm. its more of a shirt than a true jacket but it's perfect for fall in california. i wear a small or m and went with a medium on this one.,5,1,0,General Petite,Jackets,Jackets
824,64,Could not resist this plaid!,"Spotted this in the local store last week & just had to try it on! it is a soft cotton gauze texture which is slightly stiff but in a good way. my usual size small was too big. the oversized look was fine from front & back view, but in the side view the bottom stuck way out. the xs was much better so i took it home. its very comfy & looks great with dark blue denim. 5'3"", 118#.",5,1,15,General,Tops,Blouses
949,40,Cute for fall,This is a pretty sweater that is great for transitioning to fall. wear it sleeveless on throw a leather jacket over it for cooler nights. fights true to size. the gray is a very pretty color. great addition to my wardrobe!,5,1,0,General,Tops,Sweaters
863,32,Great fit and style,Love this shirt! so comfortable and the style is really flattering.,5,1,0,General,Tops,Knits
986,35,Beautiful kimono,"I love this kimono, it's so soft, very beautiful and delicate. so flowy just like picture... gives your outfit such a beautiful addition!",5,1,0,General,Jackets,Jackets
1082,29,Still on the fence...,"I had really high hopes for this dress, and i am still unsure if i'll keep it or not. i ordered both a small and a medium because i was unsure of this brand. the small fit (i""m usually a 4 s/m at retailer - 34b, 140 lb, 5'8"") just like it does on the model, only the photo online gives the illusion that this is a slight fit-and-flare dress. this is a shift with pleating subtleties on the bustline that bring it in slightly. also, the colors should be more like ""blue multi"" because there's a bright a",3,1,22,General,Dresses,Dresses
1059,41,Odd fit,"I thought the photo of these pants was so cute. when i got them in the mail i opened the package and just began to laugh over how long they were. i held the waist up to my chest, just below my shoulders and the pants still hit the ground. i am not a short woman! i ordered a 14, i am 5' 6"". i also found the waistband a little small in relation to the size.",2,0,3,General,Bottoms,Pants
1094,43,Beautiful,"There is some confusion in the first few reviews over the image, but the dress has a medium green lace and does not have a cut out at the front of the neck. it runs more true to size than some dresses at antrho -- my size is a small 6 petite (meaning that i often end up in a 4) and the six is perfect. 

the dress hangs gorgeously and fits fabulously. the zipper is a bit hard to get through the seams and lace, but worth it.

it has a formal feel, but i think it can be made casual with shoes a",5,1,1,General Petite,Dresses,Dresses
850,36,Pretty and sophisticated,"This is a great top! i love the color of the pink... it is the perfect color of pink; not too bright or too light, but a pretty pink-coral spring color! i am fair skinned and this color looks great on.
i got the 0 regular and it fits perfect. i am 5'2"" and 110lbs. i usually get petite but i can't imagine this shirt being shorter... it's a great length. i can wear it slightly tucked in or out without it looking sloppy. it also hides any belly issues for those mamas out there. love it! perfect fo",5,1,1,General Petite,Tops,Blouses
1081,59,The it dress,"This dress by dolan is my go to favorite for work. it gives a polished look with a pair of booties.i purchased it in an xs. i'm 5'1 and c-d cup. fit me perfectly. i can't wait to team it up with a sweater for chillier fall days. you will get a ton of compliments with this dress. love, love , love.",5,1,0,General Petite,Dresses,Dresses
903,31,Cute crochet!,"I wear this top all the time! perfect with jeans and can't wait to wear with a skirt in the summer.
i am 5'2 and have the xs which hits in a great length, just as pictured. i bought at full price, so for the sale price you are getting a great deal!",5,1,10,General,Tops,Fine gauge
843,52,Beautiful!!!   runs small,"This top is gorgeous.  i normally wear s to m depending on brand and style.  ordered a s and it was so small i returned and have l on order.  it is cropped.  i am 5'3"" and it hit me as pictured on model.  if you are tall or like longer tops this may not be for you",5,1,0,General,Tops,Blouses
829,52,"Cute, flattering top","It's navy and red--the photo looked black to me. so i couldn't use with black skirt that i had planned to pair it with, but it's cute with jeans and maybe white shorts next summer. the front gapes open when you sit down, so i'll either have to pin it or sew a snap there unless i want the world to see my bra. also a little short waited for me--i'm 5""11"", so i wish the wrap hit a little lower, but not enough that i didn't keep it. it is flattering blouse. the shoulder ties add a little extra flair",4,1,0,General,Tops,Blouses
1083,43,,"I fell in love with this piece when i saw it in store a few months ago. when there was 25% off dresses, i decided to pull the trigger and ordered it online. since i didn't try it on back then, i ordered my usual petite size 10, but found it to be too big. it's too bad i had to return it because it's a beautifully designed dress. i like the neckline, rouching on the side of the bodice, the lining and slim silhouette. the dress is very stretchy. i found that i could take big strides comfortably in",4,1,2,General,Dresses,Dresses
1094,36,Nod to mod,"I love the weight of this dress, the mod color blocking, the pockets, the detail down the side of the skirt, the cable knit, everything! i wear it with a caramel cardigan and brown booties, it's perfect. it's a sin to pass it up, especially for this price.",5,1,0,General Petite,Dresses,Dresses
1095,34,From horse track to beach day,I purchased this dress to wear to a horse race but will also be wearing it all summer long! the material is light weight and has a vintage flare to the print. the button in the center of the dress add an extra detail that keeps the dress pretty and casual.,4,1,0,General Petite,Dresses,Dresses
873,41,Pretty piece,"This is a pretty everyday piece to add to your wardrobe. the color is a little less pink and more peach than depicted in the photo and the top is just a bit on the short side but i was afraid that if i sized up, it wouldn't give me more length but maybe look boxy instead. i'm 5'7"", 140lbs, 32dd with an athletic build and ordered the small.",4,1,9,General,Tops,Knits
850,39,Cute and nice colors,"I tried this one and actually liked it more on me when the shoulders were slightly covered, so i decided to leave it back as it would bug me eventually... but the style is very feminine and the colors are gorgeous... if you like off the shoulder look, i say definitely worth it. the fabric was soft enough too.

the xs (or 0) was great (regular size) for 115 lbs, 30 dd.",4,1,8,General,Tops,Blouses
864,34,Comfy and pretty,"I love simple, comfortable tops with interesting details and one that i can easily throw on without much fuss. this top is made for people like me!!! the ribbed knit is super soft without being too thin, the lace is quite pretty without being too delicate. normally, tops like this have the lace portion sewn to the hem but this top actually has a whole layer of lace under the knit outer shell. so, it's like wearing a layer of lace and ribbed sweater on top of the lace. the good news is, the lace",5,1,2,General,Tops,Knits
663,45,Cute dress,"Got this to wear on a beach vacation later in august. i was hesitant to purchase what is essentially a light weight cover up at this price, but is is really cute. the only problem i have with it is the slits on the sides are a bit high up. it is a good color and feels very nice. i will wear this on tropical vacations and running about since it is so hot! i bought the medium and it is a perfect fit and comes to my knee in the front. for reference i am 5'8' and 160#.",5,1,17,Initmates,Intimate,Lounge
1059,46,Really cut pants,"With the pleats, probably need to tuck in shirt. these were too big for me, so need to return.",4,1,0,General,Bottoms,Pants
844,51,What a disappointment,"I should have read the reviews first before ordering this top/!. ***buyers beware**: you will not get the same top delivered to you, as is shown in this picture. the top i got delivered does not have the little straps at all, and while there is a bow in the back, the back sides do not come together the same to form the bow. i hate to write a bad review, but come on retailer! i'd never expect this from you. it looks like any other peplum white top, not something special like the picture is o",1,0,0,General,Tops,Blouses
839,28,Pretty but very short,"This is a beautiful and well-made top; sadly it just didn't work for me. i'm 5'1 with a pretty short waist and even on me it was too short. the shortness might've worked if it wasn't as baggy as it was. i don't mind baggy, loose-fitting tops, but this was so much so that it was just unflattering; it looked a bit boxy as well.",3,0,0,General,Tops,Blouses
1081,41,Love it,Love this dress. sooo comfortable and flattering. i typically wear a 4-6 in dresses or can be between small and medium depending on style and cut. i went with xs on this dress and it's still very comfortable and loose fitting. the small size fit fine but seemed like too much fabric on the skirt.,5,1,0,General,Dresses,Dresses
1081,71,,"It's a nice casual dress that you can also dress up, but unfortunately it is going back. i got a small since dolan dresses always run large, but i usually get a petite. i should've known this wouldn't work. i wanted to love it because the top looks great, but the length is too long making the waist fall lower than i would like giving my middle a thick appearance.i'm thin, but i'm not skinny, 5'3"" with an athletic build and a short torso with a decent size bust...if that helps. usually i can wear",4,1,0,General Petite,Dresses,Dresses
1094,46,Quite flattering!,"I ordered this last week and received it yesterday and have to say it is a lovely dress. the fabric is light but looks quite rich, making one want to touch the textile. the dress pattern reminds me of a missoni. oh, the dress is lined. i purchased the blue pattern, and am planning on wearing it to work on friday.",5,1,0,General,Dresses,Dresses
881,35,Cute tunic,This top runs large for sure and reminds me more of a tunic due to the length. nice detailing around neck and sleeves and the paisley print on the side hems is super cute. size down!,4,1,9,General,Tops,Knits
1078,35,Little doll on the prarie,"Loved this dress online, but my small pettie stature made me looks like an orphan from the prairie.",2,0,0,General Petite,Dresses,Dresses
1094,56,Beautiful silk shirtdress,"The fabric of this dress is absolutely gorgeous from the design to the colors. i usually wear a size large in most retailer clothing, but i ordered this is l and xl because these dresses tend to disappear fast in the larger sizes. i ended up keeping the xl cause the buttons pulled across the chest on the l. this dress has a slim cut, and i would say if you have a small bust and are slender, this runs true to size. if you have a larger chest, size up because this is the type of dress you want to fl",5,1,16,General Petite,Dresses,Dresses
997,57,Classically contemporary,"Love this skirt! i enjoy being trendy, but i love the retro vibe. can be dressed up, or worn to work.",5,1,0,General Petite,Bottoms,Skirts
996,42,Feminine and fresh,Well made gorgeous skirt that can be worn with heels and lace top or tee shirt and big jewelry. true to size. i am a 2/4 and the extra small was great. poofs out a bit but not like you're a fairy. i would say the blue (which i ordered) is more of a seafoam / mint green which is also lovely and spring time.,5,1,1,General,Bottoms,Skirts
1110,43,Runs very large!,"Cute dress but way too big. i ordered a 2 petite and i'm swimming in it. i'm usually a size 2-4 and 5'4"".
will exchange for smaller size since i think it would be really great if fit properly.",4,1,4,General,Dresses,Dresses
1087,55,Surprisingly heavy,"I wanted to love this dress. the colors are heavenly and it looks light and airy. it isn't, it is very heavy, much too heavy for florida heat. the top layer is a beautiful sand color and while the fabric is nice, the heaviness of the top really weighs the whole dress down. i felt like it added ten pounds to my appearance, easily. back it went, boo hoo. if you are between sizes, i would size down, runs a bit big.",3,0,2,General,Dresses,Dresses
1056,26,Fall pants,These pants are perfect for crisp fall weather and comfortable! i wear them with flats to dress down or heels to dress up! recommended for all shapes!,5,1,2,General,Bottoms,Pants
1022,66,Almost,"Having never tried this brand, i didn't know what to expect. these are a boyfriend cut with a straight leg, not fitted like a skinny jean. the fabric is soft and lightweight, definitely a summer time jean. the stripes are nice, subtle but noticeable. i ordered the 31's, i'm a size 12 and they fit okay. i have a tummy and the jeans fit oddly in the front crotch area, almost tight and clearly defining the dreaded camel toe. i tried them with a variety of undergarments with the same result every ti",4,1,0,General,Bottoms,Jeans
1078,31,Love,"Super cute, flowy, and flattering. i would buy again in a heartbeat.",5,1,0,General,Dresses,Dresses
859,42,,"I love the style of this top, there's good stretch to the fabric so it's very flattering. the length is good for me, as the previous review stated, it's a little long but for me it's lengthening. the lace is lovely, too. i'll wear it with some white jeans for summer.",5,1,7,General Petite,Tops,Knits
862,51,Beautiful color,"The color of this t is beautiful and the shimmer is understated. very thin fabric, but should be fine.",4,1,0,General Petite,Tops,Knits
840,60,Sweet tunic,"Definitely size down it does run large however, it is a sweet floral print made of rayon so i would dry clean as rayon shrinks. i love tunic lengths and this one is a bit longer than most tunics but for me still works. there are 2 small pleats on the front and the ruffles on the neckline are a nice touch. it is made well. i have a long black sweater that will make this work right into the fall and winter.",5,1,1,General,Tops,Blouses
649,43,New favorite brand of yoga pants,Delighted with these. made in the usa was a big selling factor. great quality and fit. will look out for more active wear from this brand.,5,1,2,General Petite,Intimate,Lounge
857,39,"Really cute shirt, but don't upsize","Love this shirt. the print is a little loud, but cute. i always upsize shirts due to my bust size and not liking them to be too clingy. however, that was a mistake with this shirt. there was too much fabric around the midsection with the larger size. i did like it enough to order again in the correct size (l). i am a size 14 and busty, if that helps. the red is short-sleeved, by the way if ordered online, cute and flattering.",5,1,10,General,Tops,Knits
1035,40,,"These jeans are great, however they are very long. i am 5'4 and i should have ordered a petite size. even though i never have to buy petite size pants. wish they made these a bit shorter.",4,1,0,General,Bottoms,Jeans
822,48,Very pretty,"Love the shirt. exteemely comfortable, simple and nice.",5,1,1,General,Tops,Blouses
1094,24,A bit more fabric than expected,"Overall, the dress is beautiful, easy, and great quality. but the bottom part has more fabric than it appears in the photo, if that makes sense. it's not poofy or super-layered, but i had to pinch fabric on a part of the dress in order for it to have that more straight/shift shape that you see online here. besides that bottom part, the fit is true to size. but as a petit, the extra fabric isn't what i'm looking for.
i think it works depending on what you're looking for. beautiful though!",3,1,1,General,Dresses,Dresses
1104,35,Great fit,I purchased this dress because i have a similar one with a linen skirt from the spring. the skirt on this dress is a heavier fabric and it lays very nicely. the top provides good coverage for my larger chest and i took my typical xs size. i would definitely recommend this purchase.,5,1,0,General,Dresses,Dresses
1001,40,Beautiful but fragile,"This skirt is gorgeous- the picture doesn't do it justice. it has beautiful sparkle and glitter in the material. i received tons of compliments on it. the biggest downside is the material- it seems to snag and pull so easily. in a short 2 hours of wearing it, the material was already pulled in two different places. i will keep the skirt because it is so pretty but have to not get upset when the material gets worse over time.",4,1,3,General,Bottoms,Skirts
829,36,Romantic flowy beauty,"This blouse is a beauty! i love the hemline across the bust and all the flowy fabric that drapes in front and in back. i love the long length and the side slits. the wide hemline at the bottom is lovely. the cotton is soft and light and as amazing to wear as it is to look at. it makes me feel beautiful just having it on. be aware the fabric is sheer and requires a tank, but i don't mind as it is both pretty and comfortable. i sized up, which fits how i like. i never tried it on in my normal size",5,1,6,General,Tops,Blouses
1078,49,Wanted to love it,"The colors in this dress are beautiful (the green/blue version) but the fabric is a very see through mesh and feels flimsy. i purchased it online and wasn't expecting it to be so sheer -- the particular empire cut combined with the fabric makes it feel more like a nightgown, i really wanted to love it but it's going back.",2,0,0,General,Dresses,Dresses
1098,25,Weird boobs,"I wanted to love this dress, and thought it would be perfect for a barn wedding i have coming up. it was allllllmost right but sadly fell short. the bib that hangs over the bust hits in a really unflattering mid point that makes you look wide. nipple tassels effect. plus i would feel the urge to keep pulling it down. did notice some of the puckering others mentioned but didn't bother me, however, the way the lining and the dress line up at the bottom did. so close, so sad",3,0,1,General,Dresses,Dresses
895,36,Pretty and comfy,"Last minute i needed a family-friendly top for a chilly night, so i tried on a couple of flowy sweaters at retailer and this was the keeper. while i found other styles a bit too boxy or bulky for my short torso, this has a nice a-line shape that gave me a slim profile while still being forgiving, plus the detail up top is feminine and i liked not having fabric piled up around my neck. i am usually a small but wanted this to fit like the model so i sized up to a medium and voila, i am a model. just",4,1,5,General Petite,Tops,Fine gauge
940,58,Lovely but...,"I thought i was getting this nice light weight white sweater but not the case.
it is a pretty heavy, nice thick cotton and beautiful made. it does run large. i got the small and love the oversize feel even on my 5'9"" frame. 
but - it is not white, it is beige, and it is not light weight. i have enough beige sweaters in this look so this one is going back, even though it was a great buy on sale.",3,1,0,General Petite,Tops,Sweaters
983,45,No shape,This jacket has cute details. i like the front pockets and color. it has no shape and is about 1 size bigger than marked. i felt like a sack of potatoes in it.,2,0,0,General,Jackets,Jackets
881,21,Pretty but the doesn't fit right.,"Alright, so i really love this shirt. but i am having it taken in to fit me. i weigh 110 and am 5 foot 3 and pretty petite, and this shirt is too big on me and i got an xs. i didn't wanna get xxs and am glad i didn't because i think it would be too short. i'm going to keep the shirt, but it is too big on me, it puffs out in the front and some in the back when you stand certain ways and i need to have it taken in, or else it isn't as flattering as it should be. the material is awesome and i love",4,1,4,General,Tops,Knits
906,40,"My ""go-to"" sweater","This sweet little number in the mustard yellow has become my fall and winter ""go-to"" sweater. so easy to wear, understated and a bit retro. looks great tucked into skirts or high-waisted jeans, or out, and the subtle shift in textures is a nice detail. highly recommend, and a great price point!",5,1,0,General,Tops,Fine gauge
951,43,Lovely colors and concept but fit is off,"I thought this was such a beautiful cardigan from the online photos. i ordered it in the small size but the fit is strange. the arms and wrist cuffs are so large it cannot be pushed up to stay out of the way for things i would like to do when wearing it (i'm a teacher and my classroom is that kind of environment). i was also confused by the front ""collar"" ribbing and how it was supposed to lay - open, folded over, partly folded over - it just didn't seem to have a particular style to this area.",3,0,3,General,Tops,Sweaters
829,38,Would love the cut but,"This was going to be my go to top. i loved the look of the billowy shirt, especially in light blue. when it arrived, i knew it wouldn't work for my body. i'm athletic build with muscular upper arms and a d cup. i tried it on anyway. i really wish it fit. it was snug in the upper arms and pulled a bit in the front. i knew if i ordered a size up the arms would still be tight. it's just the cut of the shirt. this top is best for someone that isn't busty and has slender upper arms.",3,0,17,General,Tops,Blouses
1078,26,This dress is perfect for summer!,"This dress was love at first sight.  i did have to size down from my normal size but the dress is so comfortable and cool.  as another reviewer said, it does shrink after first wash but perfect now since i am 5'2"".  it shrank about one inch in length only.  i got many compliments and my husband said it was beautiful- that's a plus! i was comfortable and cool all day.  get it before it is out of stock.  this dress will not make it to sale.",5,1,0,General,Dresses,Dresses
279,37,Great pants - but damaged,"Love these pants -- the colors, style, fit. however, this is the second pair of retailer active pants i've ordered that i've discovered had a hole in them. these are not cheap pants, so the poor quality is inexcusable.",4,1,3,General Petite,Intimate,Lounge
907,42,Cute but short,"This sweater is super cute and i so wish it worked for me. i am but i must like sweaters a little longer than everyone else because this just hit me at the wrong place. if you're still trying to work off that last little bit of your baby bump, even 2 years removed, this hits right there and emphasizes your waist, at least on me and i'm 5'5"". it's so cute that i might have kept it to see if i could get it to work for me but it still has the ink tag on it so it has to be returned no matter what an",4,1,0,General Petite,Tops,Fine gauge
965,39,Not structured,"I ordered ths thinking it was likea blazer, but it is soft and not structured, like a t-shirt. however, it is rather flattering on. i had a har dtime deciding whether to keep it. the regular size was fine on me, i usually require peites, but this doesn't come in petites, and it was really nice with the fitted cowl shirt i was wearing. i am definitely putting it back in my wish list (as i did end up returning).",4,1,1,General Petite,Jackets,Jackets
984,43,Returned with a bit of regret,"Very cute coat but could not keep it for the price...just not sure it is worth almost $200,00 (with tax added to cost). when it goes on sale, i will most likely buy it.",3,1,2,General Petite,Jackets,Jackets
936,38,Didn't work for my curvy hips,This jacket is really pretty and unique. unfortunately the material around the waist area does not lay flat like it does in the picture. i'm 5 ft 6 in and a size 6. i ordered the medium. it fit well but the material around the waist area jutted out making me look really wide. disappointed to have to return this.,4,1,9,General,Tops,Sweaters
1060,37,Super cute. pockets would be nice,Easy and fun jumper. runs slightly large. i ordered a medium and returned for a small. can be dressed up or down for a variety of occasions. would be perfect if it had pockets.,4,1,2,General Petite,Bottoms,Pants
868,44,Cute top but looks like a tent (i'm not kidding),"I love baseball style tees and when i saw the homebase tee (in two colors no less), i was very thrilled especially since it was during the 20% mother's day promotion on all items. based on the model's photos, the top looks flattering with a swing type style. i usually wear a medium and bought a small size in this top. when the package was delivered, i excitedly opened it and found two tees looking like maternity tops which would be lovely if i was pregnant. the tops are so wide not like the webs",1,0,21,General,Tops,Knits
843,33,Design flaw,"Loved the look of this shirt online. i tried it on and was sad to see that the frontal view is all wrong. the cool shoulder design is almost too exaggerated (almost looks as if i'm ready for take off!). unfortunately, none of the featured photos on the product page display the frontal view of the model. i really wish the shoulder design was slightly smaller in shape and size - i would have loved it! looks great from the side but sadly i can't walk around like that ;)",1,0,0,General,Tops,Blouses
1099,40,Not lined and low quality silk... disappointed!,"The cut of this dress is gorgeous and it could be great if it were made of quality silk and was lined. although the color is beautiful, the cheap fabric has no variation, is too saturated, and lacks any sheen of quality silk. 
shocked at the price. i still have beautiful silk dresses from retailer pre 2010 . being back the quality!",2,0,8,General,Dresses,Dresses
1095,32,So perfect,"If you're a little afraid to rock a jumpsuit this one's for you. the palazzo leg makes it look a lot like a dress. a light shelf bra was very supportive even for my d/dd cup. it does run large. i'm typically a 14/16 and was easily able to fit in the 12, although the look it a bit racier on me due to cleavage. hides any tummy you might have very well due to the flowing cut. the fabric is light and comfortable. my only complaint is i wish it was a tad longer. i can not wait to rock this at a weddi",5,1,9,General,Dresses,Dresses
823,30,Great transitional top,This is a perfect late summer into fall top! you can easily pair with shorts and sandals then transition to jeans/booties for the fall. it's slightly on the roomy side (i am usually a medium and i had room) but i think that's just the structure of the shirt. off the shoulder style stays perfectly in place!,5,1,8,General,Tops,Blouses
1077,47,So close! but one fatal flaw.....,"I really liked this dress in so many ways. i'm tall and pear-shaped so the flowy shape is great for me. however, the deal-breaker was how the armholes were cut. it isn't that obvious in the photos, but they are cut in around the bust in the front in a way that was really weird looking on me, and it was too expensive to keep something that's unflattering. too bad, if they had just had a normal armhole it would have been a home run. lovely fabric and nice that it has pockets.",3,1,3,General,Dresses,Dresses
999,33,Zowie!,"This skirt is going to be perfect for the hot texas summers. super lightweight and floaty, and the pattern is so gorgeous. will go great with my favorite purple shoes!",5,1,0,General,Bottoms,Skirts
1095,65,Perfect little summer dress,"I was really nervous when ordering this dress because of the other reviews, but i couldn't get to a store during the mother's day event and really wanted this little number. it arrived yesterday and i'm already so excited to wear it, especially once i get just a tiny bit of a tan. i love the fact that it is yellow and white stripes with the dragonflies on top--the pattern is so much cuter in person than it appears online. the fabric is also a good weight, and it is lined, which greatly simplifie",5,1,0,General,Dresses,Dresses
872,46,Adorable and good quality,"I ordered this top in the grey along with the white lace up back pocket tee. while the other tee was totally see through and very poor quality, this one delivers in every way. in fact, i am sending the other one back to get this top in the ivory as well. the lace is very substantial and the fabric is not see through at all, like so many tops are these days. i ordered my usual medium and it comes down over my bum, just like i wanted to wear with leggings. i see this as a staple and this is my fir",5,1,0,General,Tops,Knits
1081,60,Another dolan classic,"I own another dolan dress which is virtually the same as this but has long sleeves. i wear the long-sleeved one whenever i give presentations or readings. the material is absolutely genius for travel. just unpack, shake it out and you're good to go.
i love the sleeves on this short-sleeved version. i'm fairly fit but at my age i'm not excited about showing off my arms! the drape is beautiful and i can wear high heels, bootees or flats with it. i bought the red. sometimes you can't tell if the c",5,1,0,General Petite,Dresses,Dresses
1193,27,Polka dots,This dress is so much better in person. i would say it is tts but it was oddly baggy around the chest/armpit area which didn't deter me from keeping it. the biggest negative i have is that it is rayon but i don't think that'll change with retailers anytime soon.,5,1,0,General,Dresses,Dresses
1008,40,,"This is interesting material- very heavy and smooth. it is fits great, i was able to size down. the color is a brown/copper and should match most things. overall, it is a great skirt for colder weather since it is thick material.",4,1,0,General Petite,Bottoms,Skirts
1066,37,Another example of retailer quality going downhill..,These pants look nice and are comfortable but the quality of the fabric is terrible! i should not be surprised because i bought another pair of pants by this same label at antro earlier this year and they did not hold up at all either. but i thought i'd give it another shot. never again! i'm on my 5th wear and the crotch and inner thighs have worn away completely...i mean huge holes in the fabric where it's just disintegrated. even at extra % off the sale price it's not worth it. the full price,1,0,0,General Petite,Bottoms,Pants
1078,51,,This is a beautiful dress and fits well. the embroidery is delicate and can snag easily.,5,1,1,General Petite,Dresses,Dresses
1086,31,Looked perfect online - sad i had to return,"I was looking for a dress for playing cello at my friend's wedding. the colors looked perfect, the cut was great, etc. very disappointed to find out how sparkly and scratchy the dress was in person, and sad that the slit came right to my knee, which is a really weird height. sadly returning - might purchase again if it goes on sale and i can't find anything better before the wedding :(",2,0,1,General,Dresses,Dresses
1098,38,Lovely summer dress,"I love this beautiful summer dress! i am tall (5' 10""), and this dress is a great length on me. sometimes with high/low dresses, the ""high"" is too short, but this dress is perfect. it does run large. i originally ordered a medium, but had to return it for a small. it is very voluminous. my only complaint would be the arm holes are huge. i am going to have to wear a camisole or bandeau top under it, or you can see my bra.",4,1,2,General Petite,Dresses,Dresses
